id	host	logname	time	method	url	bytes	useragent
ABC	128.159.122.38	-	807275919	GET	/finance/suit.gif	1294	
ABC	128.159.122.38	-	807275920	GET	/finance/links.gif	1069	
ABC	128.159.122.38	-	807275921	GET	/finance/ref_btn.gif	2582	
ABC	128.159.122.38	-	807275921	GET	/finance/webserch.gif	2682	
ABC	cirrus.com	-	807275922	GET	/images/ksclogo-medium.gif	5866	
ABC	128.159.122.38	-	807275922	GET	/finance/toairpla.gif	2498	
ABC	128.159.122.38	-	807275923	GET	/finance/book.gif	3203	
ABC	128.159.122.38	-	807275923	GET	/finance/tour.gif	2845	
ABC	128.159.122.38	-	807275924	GET	/finance/brrow_1t.gif	632	
ABC	cirrus.com	-	807275924	GET	/images/NASA-logosmall.gif	786	
ABC	cirrus.com	-	807275926	GET	/images/MOSAIC-logosmall.gif	363	
ABC	cirrus.com	-	807275928	GET	/images/USA-logosmall.gif	234	
ABC	cirrus.com	-	807275930	GET	/images/WORLD-logosmall.gif	669	
ABC	www-relay.pa-x.dec.com	-	807275930	GET	/shuttle/missions/sts-37/sts-37-patch.jpg	271473	
ABC	128.159.122.38	-	807275935	GET	/finance/travel.htm	1456	
ABC	bettong.client.uq.oz.au	-	807275935	GET	/shuttle/missions/sts-71/movies/movies.html	3381	
ABC	128.159.122.38	-	807275936	GET	/finance/bmarcube.gif	1340	
ABC	bettong.client.uq.oz.au	-	807275937	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	12054	
ABC	128.159.122.38	-	807275937	GET	/finance//brrow_1t.gif	632	
ABC	box.dcs.warwick.ac.uk	-	807275941	GET	/ksc.html	7280	
ABC	box.dcs.warwick.ac.uk	-	807275941	GET	/images/ksclogo-medium.gif	5866	
ABC	box.dcs.warwick.ac.uk	-	807275943	GET	/images/MOSAIC-logosmall.gif	363	
ABC	box.dcs.warwick.ac.uk	-	807275943	GET	/images/NASA-logosmall.gif	786	
ABC	box.dcs.warwick.ac.uk	-	807275943	GET	/images/USA-logosmall.gif	234	
ABC	box.dcs.warwick.ac.uk	-	807275944	GET	/images/WORLD-logosmall.gif	669	
ABC	voyager.cris.com	-	807275956	GET	/history/apollo/apollo-11/apollo-11.html	44877	
ABC	lgbppp50.uni-c.dk	-	807275956	GET	/msfc/crew/redball.gif	326	
ABC	box.dcs.warwick.ac.uk	-	807275965	GET	/shuttle/countdown/	4324	
ABC	box.dcs.warwick.ac.uk	-	807275966	GET	/images/KSC-logosmall.gif	1204	
ABC	box.dcs.warwick.ac.uk	-	807275969	GET	/shuttle/countdown/count70.gif	46573	
ABC	cirrus.com	-	807275973	GET	/shuttle/missions/sts-68/ksc-srl-image.html	1404	
ABC	box.dcs.warwick.ac.uk	-	807275973	GET	/cgi-bin/imagemap/countdown70?180,290	110	
ABC	box.dcs.warwick.ac.uk	-	807275973	GET	/shuttle/missions/sts-70/movies/movies.html	2979	
ABC	box.dcs.warwick.ac.uk	-	807275974	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	5978	
ABC	box.dcs.warwick.ac.uk	-	807275981	GET	/shuttle/missions/sts-70/movies/woodpecker.mpg	90112	
ABC	www-relay.pa-x.dec.com	-	807275987	GET	/shuttle/missions/sts-38/mission-sts-38.html	6818	
ABC	cirrus.com	-	807275988	GET	/shuttle/missions/sts-68/images/ksc.gif	152676	
ABC	box.dcs.warwick.ac.uk	-	807275992	GET	/shuttle/missions/sts-70/movies/woodpecker.mpg	190269	
ABC	www-relay.pa-x.dec.com	-	807275995	GET	/shuttle/missions/sts-38/sts-38-patch-small.gif	11136	
ABC	charon.hipsys.co.za	-	807275996	GET	/	7280	
ABC	cirrus.com	-	807275998	GET	/shuttle/missions/sts-68/images/ksc-upclose.gif	86984	
ABC	charon.hipsys.co.za	-	807275999	GET	/images/ksclogo-medium.gif	5866	
ABC	charon.hipsys.co.za	-	807276003	GET	/images/MOSAIC-logosmall.gif	363	
ABC	charon.hipsys.co.za	-	807276005	GET	/images/NASA-logosmall.gif	786	
ABC	charon.hipsys.co.za	-	807276005	GET	/images/USA-logosmall.gif	234	
ABC	charon.hipsys.co.za	-	807276005	GET	/images/WORLD-logosmall.gif	669	
ABC	www-relay.pa-x.dec.com	-	807276011	GET	/shuttle/missions/sts-38/sts-38-patch.jpg	288981	
ABC	blackmax.ksc.nasa.gov	-	807276017	GET	/ksc.html	7280	
ABC	blackmax.ksc.nasa.gov	-	807276018	GET	/images/ksclogo-medium.gif	5866	
ABC	blackmax.ksc.nasa.gov	-	807276018	GET	/images/NASA-logosmall.gif	786	
ABC	blackmax.ksc.nasa.gov	-	807276018	GET	/images/MOSAIC-logosmall.gif	363	
ABC	blackmax.ksc.nasa.gov	-	807276019	GET	/images/USA-logosmall.gif	234	
ABC	blackmax.ksc.nasa.gov	-	807276019	GET	/images/WORLD-logosmall.gif	669	
ABC	fhzinfo.fh-bielefeld.de	-	807276020	GET	/shuttle/resources/orbiters/endeavour.html	6168	
ABC	fhzinfo.fh-bielefeld.de	-	807276035	GET	/shuttle/resources/orbiters/endeavour-logo.gif	5052	
ABC	204.62.245.32	-	807276042	GET	/shuttle/missions/sts-64/sounds/	378	
ABC	www-relay.pa-x.dec.com	-	807276065	GET	/shuttle/missions/sts-39/mission-sts-39.html	6955	
ABC	www-relay.pa-x.dec.com	-	807276068	GET	/shuttle/missions/sts-39/sts-39-patch-small.gif	7977	
ABC	orion.ksc.nasa.gov	-	807276072	GET	/ksc.html	7280	
ABC	orion.ksc.nasa.gov	-	807276072	GET	/images/ksclogo-medium.gif	5866	
ABC	orion.ksc.nasa.gov	-	807276073	GET	/images/NASA-logosmall.gif	786	
ABC	orion.ksc.nasa.gov	-	807276073	GET	/images/MOSAIC-logosmall.gif	363	
ABC	orion.ksc.nasa.gov	-	807276073	GET	/images/USA-logosmall.gif	234	
ABC	orion.ksc.nasa.gov	-	807276073	GET	/images/WORLD-logosmall.gif	669	
ABC	www-relay.pa-x.dec.com	-	807276081	GET	/shuttle/missions/sts-39/sts-39-patch.jpg	205184	
ABC	eul64.metronet.com	-	807276120	GET	/pub/winvn/readme.txt	0	
ABC	inf2serv.rug.ac.be	-	807276120	GET	/images/	17688	
ABC	inf2serv.rug.ac.be	-	807276123	GET	/icons/blank.xbm	509	
ABC	inf2serv.rug.ac.be	-	807276123	GET	/icons/menu.xbm	527	
ABC	eul64.metronet.com	-	807276127	GET	/pub/winvn/release.txt	0	
ABC	inf2serv.rug.ac.be	-	807276129	GET	/icons/image.xbm	509	
ABC	box.dcs.warwick.ac.uk	-	807276132	GET	/shuttle/missions/sts-70/movies/sts-70-crew-arrival.mpg	1182717	
ABC	eul64.metronet.com	-	807276133	GET	/software/winvn/wvlarge.gif	23416	
ABC	inf2serv.rug.ac.be	-	807276136	GET	/	7280	
ABC	www-relay.pa-x.dec.com	-	807276152	GET	/shuttle/missions/sts-40/mission-sts-40.html	7626	
ABC	ghandi.prismtech.co.uk	-	807276152	GET	/shuttle/missions/sts-34/mission-sts-34.html	5627	
ABC	www-relay.pa-x.dec.com	-	807276155	GET	/shuttle/missions/sts-40/sts-40-patch-small.gif	10297	
ABC	128.159.145.22	-	807276158	GET	/ksc.html	7280	
ABC	inf2serv.rug.ac.be	-	807276159	GET	/images/ksclogo-medium.gif	5866	
ABC	128.159.145.22	-	807276159	GET	/images/ksclogo-medium.gif	5866	
ABC	se1720.ksc.nasa.gov	-	807276159	GET	/	7280	
ABC	128.159.145.22	-	807276164	GET	/images/MOSAIC-logosmall.gif	363	
ABC	128.159.145.22	-	807276164	GET	/images/USA-logosmall.gif	234	
ABC	128.159.145.22	-	807276164	GET	/images/WORLD-logosmall.gif	669	
ABC	inf2serv.rug.ac.be	-	807276168	GET	/images/USA-logosmall.gif	234	
ABC	inf2serv.rug.ac.be	-	807276168	GET	/images/MOSAIC-logosmall.gif	363	
ABC	inf2serv.rug.ac.be	-	807276168	GET	/images/NASA-logosmall.gif	786	
ABC	www-relay.pa-x.dec.com	-	807276177	GET	/shuttle/missions/sts-40/sts-40-patch.jpg	291945	
ABC	ghandi.prismtech.co.uk	-	807276184	GET	/shuttle/missions/missions.html	8677	
ABC	147.74.25.22	-	807276216	GET	/shuttle/missions/missions.html	8677	
ABC	147.74.25.22	-	807276222	GET	/images/KSC-logosmall.gif	1204	
ABC	mail.sni.co.uk	-	807276226	GET	/ksc.html	7280	
ABC	ghandi.prismtech.co.uk	-	807276227	GET	/shuttle/missions/sts-59/mission-sts-59.html	63060	
ABC	edams.ksc.nasa.gov	-	807276228	GET	/htbin/wais.pl	308	
ABC	mail.sni.co.uk	-	807276229	GET	/images/ksclogo-medium.gif	5866	
ABC	mail.sni.co.uk	-	807276230	GET	/images/NASA-logosmall.gif	786	
ABC	mail.sni.co.uk	-	807276231	GET	/images/MOSAIC-logosmall.gif	363	
ABC	mail.sni.co.uk	-	807276231	GET	/images/USA-logosmall.gif	234	
ABC	mail.sni.co.uk	-	807276237	GET	/images/WORLD-logosmall.gif	669	
ABC	147.74.25.22	-	807276240	GET	/shuttle/missions/sts-69/mission-sts-69.html	10566	
ABC	128.159.146.40	-	807276242	GET	/ksc.html	7280	
ABC	204.62.245.32	-	807276242	GET	/shuttle/missions/sts-64/news/sts-64-mcc-01.txt	1984	
ABC	128.159.146.40	-	807276244	GET	/images/ksclogo-medium.gif	5866	
ABC	147.74.25.22	-	807276247	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	8083	
ABC	128.159.146.40	-	807276249	GET	/images/NASA-logosmall.gif	786	
ABC	128.159.146.40	-	807276249	GET	/images/MOSAIC-logosmall.gif	363	
ABC	128.159.146.40	-	807276249	GET	/images/USA-logosmall.gif	234	
ABC	128.159.146.40	-	807276249	GET	/images/WORLD-logosmall.gif	669	
ABC	ghandi.prismtech.co.uk	-	807276251	GET	/ksc.html	7280	
ABC	147.74.25.22	-	807276251	GET	/images/launch-logo.gif	1713	
ABC	147.74.25.22	-	807276253	GET	/history/apollo/images/apollo-logo1.gif	1173	
ABC	box.dcs.warwick.ac.uk	-	807276255	GET	/shuttle/missions/sts-70/movies/sts-70-approach.mpg	806727	
ABC	mail.sni.co.uk	-	807276256	GET	/shuttle/missions/sts-71/images/images.html	8529	
ABC	pcdis.rrzn.uni-hannover.de	-	807276262	GET	/ksc.html	7280	
ABC	www-relay.pa-x.dec.com	-	807276273	GET	/shuttle/missions/sts-41/mission-sts-41.html	5453	
ABC	ghandi.prismtech.co.uk	-	807276274	GET	/shuttle/countdown/	4324	
ABC	www-relay.pa-x.dec.com	-	807276275	GET	/shuttle/missions/sts-41/sts-41-patch-small.gif	12238	
ABC	charon.hipsys.co.za	-	807276276	GET	/	7280	
ABC	charon.hipsys.co.za	-	807276283	GET	/images/ksclogo-medium.gif	5866	
ABC	pcdis.rrzn.uni-hannover.de	-	807276286	GET	/shuttle/missions/sts-70/mission-sts-70.html	20224	
ABC	www-relay.pa-x.dec.com	-	807276292	GET	/shuttle/missions/sts-41/sts-41-patch.jpg	304560	
ABC	france.pfc.mit.edu	-	807276306	GET	/shuttle/missions/missions.html	8677	
ABC	france.pfc.mit.edu	-	807276307	GET	/images/launchmedium.gif	11853	
ABC	france.pfc.mit.edu	-	807276308	GET	/images/NASA-logosmall.gif	786	
ABC	france.pfc.mit.edu	-	807276308	GET	/images/KSC-logosmall.gif	1204	
ABC	pcdis.rrzn.uni-hannover.de	-	807276309	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	5978	
ABC	pcdis.rrzn.uni-hannover.de	-	807276321	GET	/ksc.html	7280	
ABC	france.pfc.mit.edu	-	807276322	GET	/shuttle/missions/sts-74/mission-sts-74.html	3788	
ABC	france.pfc.mit.edu	-	807276323	GET	/shuttle/missions/sts-74/sts-74-patch-small.gif	5494	
ABC	france.pfc.mit.edu	-	807276323	GET	/images/launch-logo.gif	1713	
ABC	france.pfc.mit.edu	-	807276323	GET	/history/apollo/images/apollo-logo1.gif	1173	
ABC	mail.sni.co.uk	-	807276327	GET	/shuttle/missions/sts-71/images/KSC-95EC-0912.jpg	66202	
ABC	france.pfc.mit.edu	-	807276341	GET	/shuttle/missions/sts-74/sts-74-info.html	1428	
ABC	pcdis.rrzn.uni-hannover.de	-	807276344	GET	/shuttle/missions/sts-70/mission-sts-70.html	20224	
ABC	mail.sni.co.uk	-	807276345	GET	/shuttle/missions/sts-71/images/KSC-95EC-0913.jpg	25439	
ABC	www-relay.pa-x.dec.com	-	807276350	GET	/shuttle/missions/sts-42/mission-sts-42.html	5731	
ABC	www-relay.pa-x.dec.com	-	807276353	GET	/shuttle/missions/sts-42/sts-42-patch-small.gif	16258	
ABC	pcdis.rrzn.uni-hannover.de	-	807276355	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	5978	
ABC	france.pfc.mit.edu	-	807276356	GET	/shuttle/missions/sts-74/news/	374	
ABC	france.pfc.mit.edu	-	807276356	GET	/icons/blank.xbm	509	
ABC	france.pfc.mit.edu	-	807276356	GET	/icons/menu.xbm	527	
ABC	france.pfc.mit.edu	-	807276363	GET	/shuttle/missions/sts-74/	1726	
ABC	medusa.nioz.nl	-	807276363	GET	/shuttle/countdown/	4324	
ABC	france.pfc.mit.edu	-	807276363	GET	/icons/image.xbm	509	
ABC	inf2serv.rug.ac.be	-	807276363	GET	/icons/unknown.xbm	515	
ABC	france.pfc.mit.edu	-	807276364	GET	/icons/text.xbm	527	
ABC	lamar.d48.lilly.com	-	807276365	GET	/msfc/astro_home.html	2938	
ABC	ghandi.prismtech.co.uk	-	807276368	GET	/shuttle/missions/sts-70/mission-sts-70.html	20224	
ABC	lamar.d48.lilly.com	-	807276370	GET	/msfc/astro_home3.gif	106535	
ABC	www-relay.pa-x.dec.com	-	807276372	GET	/shuttle/missions/sts-42/sts-42-patch.jpg	257875	
ABC	medusa.nioz.nl	-	807276376	GET	/shuttle/countdown/count70.gif	46573	
ABC	inf2serv.rug.ac.be	-	807276383	GET	/images/kscarea-small.gif	24522	
ABC	france.pfc.mit.edu	-	807276387	GET	/shuttle/missions/sts-74/sts-74-patch.jpg	121758	
ABC	mail.sni.co.uk	-	807276393	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.jpg	45966	
ABC	pcdis.rrzn.uni-hannover.de	-	807276424	GET	/shuttle/resources/orbiters/discovery.html	6849	
ABC	163.206.150.30	-	807276430	GET	/	7280	
ABC	n1123735.ksc.nasa.gov	-	807276432	GET	/ksc.html	7280	
ABC	n1123735.ksc.nasa.gov	-	807276437	GET	/images/ksclogo-medium.gif	5866	
ABC	n1123735.ksc.nasa.gov	-	807276438	GET	/images/NASA-logosmall.gif	786	
ABC	n1123735.ksc.nasa.gov	-	807276439	GET	/images/MOSAIC-logosmall.gif	363	
ABC	n1123735.ksc.nasa.gov	-	807276440	GET	/images/USA-logosmall.gif	234	
ABC	n1123735.ksc.nasa.gov	-	807276441	GET	/images/WORLD-logosmall.gif	669	
ABC	medusa.nioz.nl	-	807276443	GET	/images/NASA-logosmall.gif	786	
ABC	medusa.nioz.nl	-	807276444	GET	/images/KSC-logosmall.gif	1204	
ABC	www-relay.pa-x.dec.com	-	807276447	GET	/shuttle/missions/sts-43/mission-sts-43.html	6576	
ABC	www-relay.pa-x.dec.com	-	807276450	GET	/shuttle/missions/sts-43/sts-43-patch-small.gif	11274	
ABC	163.205.23.93	-	807276453	GET	/ksc.html	7280	
ABC	163.205.23.93	-	807276454	GET	/images/ksclogo-medium.gif	5866	
ABC	163.205.23.93	-	807276457	GET	/images/NASA-logosmall.gif	786	
ABC	163.205.23.93	-	807276457	GET	/images/MOSAIC-logosmall.gif	363	
ABC	163.205.23.93	-	807276458	GET	/images/USA-logosmall.gif	234	
ABC	163.205.23.93	-	807276458	GET	/images/WORLD-logosmall.gif	669	
ABC	pcdis.rrzn.uni-hannover.de	-	807276461	GET	/shuttle/resources/orbiters/discovery-logo.gif	4179	
ABC	www-relay.pa-x.dec.com	-	807276466	GET	/shuttle/missions/sts-43/sts-43-patch.jpg	221419	
ABC	n1144636.ksc.nasa.gov	-	807276469	GET	/ksc.html	7280	
ABC	hibiscus.np.ac.sg	-	807276470	GET	/history/gemini/gemini.html	2522	
ABC	n1144636.ksc.nasa.gov	-	807276472	GET	/images/ksclogo-medium.gif	5866	
ABC	n1144636.ksc.nasa.gov	-	807276474	GET	/images/NASA-logosmall.gif	786	
ABC	n1144636.ksc.nasa.gov	-	807276475	GET	/images/MOSAIC-logosmall.gif	363	
ABC	n1144636.ksc.nasa.gov	-	807276475	GET	/images/USA-logosmall.gif	234	
ABC	n1144636.ksc.nasa.gov	-	807276476	GET	/images/WORLD-logosmall.gif	669	
ABC	hibiscus.np.ac.sg	-	807276482	GET	/images/gemini-logo.gif	4452	
ABC	pcdis.rrzn.uni-hannover.de	-	807276484	GET	/shuttle/resources/orbiters/discovery.gif	0	
ABC	france.pfc.mit.edu	-	807276491	GET	/shuttle/missions/sts-74/sts-74-info.html	1428	
ABC	fhzinfo.fh-bielefeld.de	-	807276499	GET	/images/ksclogosmall.gif	3635	
ABC	fhzinfo.fh-bielefeld.de	-	807276499	GET	/shuttle/resources/orbiters/orbiters-logo.gif	1932	
ABC	pcdis.rrzn.uni-hannover.de	-	807276503	GET	/shuttle/resources/orbiters/discovery.html	6849	
ABC	hibiscus.np.ac.sg	-	807276504	GET	/images/ksclogosmall.gif	3635	
ABC	pcdis.rrzn.uni-hannover.de	-	807276505	GET	/shuttle/resources/orbiters/discovery.html	6849	
ABC	pcdis.rrzn.uni-hannover.de	-	807276507	GET	/shuttle/resources/orbiters/discovery.html	6849	
ABC	france.pfc.mit.edu	-	807276508	GET	/shuttle/missions/sts-74/docs/	374	
ABC	ghandi.prismtech.co.uk	-	807276508	GET	/htbin/cdt_main.pl	3714	
ABC	mail.sni.co.uk	-	807276508	GET	/shuttle/missions/sts-71/images/KSC-95EC-0948.jpg	92477	
ABC	139.137.217.23	-	807276509	GET	/shuttle/missions/missions.html	8677	
ABC	139.137.217.23	-	807276510	GET	/images/launchmedium.gif	11853	
ABC	france.pfc.mit.edu	-	807276511	GET	/shuttle/missions/sts-74/	1726	
ABC	139.137.217.23	-	807276511	GET	/images/NASA-logosmall.gif	786	
ABC	139.137.217.23	-	807276511	GET	/images/KSC-logosmall.gif	1204	
ABC	128.159.111.138	-	807276512	GET	/ksc.html	7280	
ABC	128.159.111.138	-	807276512	GET	/images/ksclogo-medium.gif	5866	
ABC	128.159.111.138	-	807276513	GET	/images/NASA-logosmall.gif	786	
ABC	128.159.111.138	-	807276513	GET	/images/MOSAIC-logosmall.gif	363	
ABC	128.159.111.138	-	807276513	GET	/images/USA-logosmall.gif	234	
ABC	128.159.111.138	-	807276514	GET	/images/WORLD-logosmall.gif	669	
ABC	www-relay.pa-x.dec.com	-	807276517	GET	/shuttle/missions/sts-44/mission-sts-44.html	7057	
ABC	france.pfc.mit.edu	-	807276518	GET	/shuttle/missions/sts-74/docs/	374	
ABC	www-relay.pa-x.dec.com	-	807276519	GET	/shuttle/missions/sts-44/sts-44-patch-small.gif	12659	
ABC	hibiscus.np.ac.sg	-	807276520	GET	/history/apollo/images/apollo-logo.gif	3047	
ABC	france.pfc.mit.edu	-	807276521	GET	/shuttle/missions/sts-74/	1726	
ABC	bettong.client.uq.oz.au	-	807276521	GET	/shuttle/missions/sts-71/movies/sts-71-landing.mpg	1013716	
ABC	ird.scitex.com	-	807276524	GET	/shuttle/missions/51-l/51-l-info.html	1387	
ABC	ird.scitex.com	-	807276525	GET	/shuttle/missions/51-l/51-l-patch-small.gif	10495	
ABC	139.137.217.23	-	807276527	GET	/shuttle/missions/sts-70/mission-sts-70.html	20224	
ABC	139.137.217.23	-	807276528	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	5978	
ABC	139.137.217.23	-	807276530	GET	/images/launch-logo.gif	1713	
ABC	139.137.217.23	-	807276530	GET	/history/apollo/images/apollo-logo1.gif	1173	
ABC	www-relay.pa-x.dec.com	-	807276531	GET	/shuttle/missions/sts-44/sts-44-patch.jpg	191954	
ABC	france.pfc.mit.edu	-	807276531	GET	/shuttle/missions/sts-74/movies/	378	
ABC	france.pfc.mit.edu	-	807276534	GET	/shuttle/missions/sts-74/	1726	
ABC	ird.scitex.com	-	807276535	GET	/shuttle/missions/51-l/sounds/	372	
ABC	ird.scitex.com	-	807276536	GET	/icons/blank.xbm	509	
ABC	ird.scitex.com	-	807276536	GET	/icons/menu.xbm	527	
ABC	france.pfc.mit.edu	-	807276538	GET	/shuttle/missions/sts-74/news/	374	
ABC	france.pfc.mit.edu	-	807276540	GET	/shuttle/missions/sts-74/	1726	
ABC	ird.scitex.com	-	807276542	GET	/shuttle/missions/51-l/	1712	
ABC	ird.scitex.com	-	807276542	GET	/icons/image.xbm	509	
ABC	ird.scitex.com	-	807276543	GET	/icons/text.xbm	527	
ABC	france.pfc.mit.edu	-	807276547	GET	/shuttle/missions/sts-74/sts-74-patch-small.gif	5494	
ABC	ghandi.prismtech.co.uk	-	807276551	GET	/shuttle/missions/sts-71/mission-sts-71.html	13450	
ABC	129.247.161.15	-	807276556	GET	/shuttle/missions/sts-69/mission-sts-69.html	10566	
ABC	france.pfc.mit.edu	-	807276556	GET	/shuttle/missions/	12283	
ABC	www-c4.proxy.aol.com	-	807276557	GET	/images/	17688	
ABC	ts900-1625.singnet.com.sg	-	807276557	GET	/software/winvn/winvn.html	9866	
ABC	ts900-1625.singnet.com.sg	-	807276560	GET	/software/winvn/winvn.gif	25218	
ABC	ts900-1625.singnet.com.sg	-	807276561	GET	/images/construct.gif	1414	
ABC	ts900-1625.singnet.com.sg	-	807276561	GET	/software/winvn/bluemarb.gif	4441	
ABC	n871507.ksc.nasa.gov	-	807276563	GET	/ksc.html	7280	
ABC	ird.scitex.com	-	807276564	GET	/shuttle/missions/51-l/images/	1038	
ABC	ts900-1625.singnet.com.sg	-	807276567	GET	/software/winvn/wvsmall.gif	13372	
ABC	ts900-1625.singnet.com.sg	-	807276568	GET	/images/KSC-logosmall.gif	1204	
ABC	ts900-1625.singnet.com.sg	-	807276571	GET	/images/MOSAIC-logosmall.gif	363	
ABC	ts900-1625.singnet.com.sg	-	807276579	GET	/images/WORLD-logosmall.gif	669	
ABC	ts900-1625.singnet.com.sg	-	807276580	GET	/images/USA-logosmall.gif	234	
ABC	sao.gsfc.nasa.gov	-	807276580	GET	/shuttle/missions/sts-69/mission-sts-69.html	10566	
ABC	sao.gsfc.nasa.gov	-	807276580	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	8083	
ABC	139.137.217.23	-	807276587	GET	/shuttle/missions/sts-69/mission-sts-69.html	10566	
ABC	139.137.217.23	-	807276587	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	8083	
ABC	sao.gsfc.nasa.gov	-	807276589	GET	/images/launch-logo.gif	1713	
ABC	sao.gsfc.nasa.gov	-	807276589	GET	/images/KSC-logosmall.gif	1204	
ABC	sao.gsfc.nasa.gov	-	807276589	GET	/history/apollo/images/apollo-logo1.gif	1173	
ABC	ird.scitex.com	-	807276592	GET	/shuttle/missions/51-l/images/850128.GIF	172498	
ABC	www-relay.pa-x.dec.com	-	807276607	GET	/shuttle/missions/sts-45/mission-sts-45.html	6490	
ABC	www-relay.pa-x.dec.com	-	807276610	GET	/shuttle/missions/sts-45/sts-45-patch-small.gif	14647	
ABC	ird.scitex.com	-	807276610	GET	/shuttle/missions/51-l/movies/	372	
ABC	139.137.217.23	-	807276611	GET	/shuttle/missions/sts-73/mission-sts-73.html	4099	
ABC	139.137.217.23	-	807276612	GET	/shuttle/missions/sts-73/sts-73-patch-small.gif	4179	
ABC	n1132318.ksc.nasa.gov	-	807276613	GET	/ksc.html	7280	
ABC	ird.scitex.com	-	807276613	GET	/shuttle/missions/51-l/	1712	
ABC	n1132318.ksc.nasa.gov	-	807276614	GET	/images/ksclogo-medium.gif	5866	
ABC	hibiscus.np.ac.sg	-	807276614	GET	/history/gemini/gemini-4/gemini-4.html	3239	
ABC	n1132318.ksc.nasa.gov	-	807276615	GET	/images/NASA-logosmall.gif	786	
ABC	n1132318.ksc.nasa.gov	-	807276615	GET	/images/MOSAIC-logosmall.gif	363	
ABC	ird.scitex.com	-	807276615	GET	/shuttle/missions/51-l/	1712	
ABC	n1132318.ksc.nasa.gov	-	807276615	GET	/images/USA-logosmall.gif	234	
ABC	n1132318.ksc.nasa.gov	-	807276615	GET	/images/WORLD-logosmall.gif	669	
ABC	gkp7336.dukepower.com	-	807276618	GET	/shuttle/resources/orbiters/orbiters-logo.gif	1932	
ABC	www-relay.pa-x.dec.com	-	807276619	GET	/shuttle/missions/sts-45/sts-45-patch.jpg	203887	
ABC	hibiscus.np.ac.sg	-	807276628	GET	/history/gemini/gemini-4/gemini-4-patch-small.gif	17752	
ABC	france.pfc.mit.edu	-	807276629	GET	/htbin/wais.pl?STS-74	4801	
ABC	204.62.245.32	-	807276631	GET	/shuttle/missions/sts-76/mission-sts-76.html	3161	
ABC	hibiscus.np.ac.sg	-	807276632	GET	/images/KSC-logosmall.gif	1204	
ABC	hibiscus.np.ac.sg	-	807276638	GET	/history/gemini/images/gemini-logo.gif	1284	
ABC	130.110.74.81	-	807276651	GET	/shuttle/countdown/	4324	
ABC	mail.sni.co.uk	-	807276655	GET	/shuttle/missions/sts-71/images/KSC-95EC-0915.jpg	39654	
ABC	130.110.74.81	-	807276655	GET	/history/history.html	0	
ABC	139.137.217.23	-	807276660	GET	/shuttle/missions/sts-73/mission-sts-73.html	0	
ABC	139.137.217.23	-	807276660	GET	/shuttle/missions/sts-73/sts-73-patch-small.gif	0	
ABC	139.137.217.23	-	807276660	GET	/images/KSC-logosmall.gif	0	
ABC	139.137.217.23	-	807276660	GET	/images/launch-logo.gif	0	
ABC	139.137.217.23	-	807276660	GET	/history/apollo/images/apollo-logo1.gif	0	
ABC	130.110.74.81	-	807276663	GET	/history/apollo/apollo.html	0	
ABC	139.137.217.23	-	807276666	GET	/shuttle/missions/sts-74/mission-sts-74.html	3788	
ABC	139.137.217.23	-	807276667	GET	/shuttle/missions/sts-74/sts-74-patch-small.gif	5494	
ABC	204.62.245.32	-	807276669	GET	/shuttle/countdown	0	
ABC	128.159.129.136	-	807276672	GET	/	7280	
ABC	128.159.129.136	-	807276673	GET	/images/ksclogo-medium.gif	5866	
ABC	130.110.74.81	-	807276681	GET	/history/apollo/as-201/as-201.html	3679	
ABC	sao.gsfc.nasa.gov	-	807276682	GET	/shuttle/missions/sts-69/sts-69-patch.jpg	96265	
ABC	france.pfc.mit.edu	-	807276683	GET	/statistics/1995/Jun/Jun95_archive.html	172032	
ABC	france.pfc.mit.edu	-	807276684	GET	/statistics/1995/Jun/Jun95.html	9848	
ABC	france.pfc.mit.edu	-	807276685	GET	/statistics/1995/Jun/Jun95_request.gif	18707	
ABC	france.pfc.mit.edu	-	807276685	GET	/statistics/1995/Jun/Jun95_byte.gif	18028	
ABC	130.110.74.81	-	807276686	GET	/history/apollo/as-201/as-201-info.html	1395	
ABC	139.137.217.23	-	807276688	GET	/shuttle/missions/sts-74/mission-sts-74.html	0	
ABC	139.137.217.23	-	807276688	GET	/shuttle/missions/sts-74/sts-74-patch-small.gif	0	
ABC	139.137.217.23	-	807276688	GET	/images/KSC-logosmall.gif	0	
ABC	139.137.217.23	-	807276688	GET	/images/launch-logo.gif	0	
ABC	139.137.217.23	-	807276688	GET	/history/apollo/images/apollo-logo1.gif	0	
ABC	ghandi.prismtech.co.uk	-	807276689	GET	/shuttle/missions/sts-71/sts-71-info.html	1450	
ABC	139.137.217.23	-	807276696	GET	/shuttle/missions/sts-72/mission-sts-72.html	3804	
ABC	moat.bnr.co.uk	-	807276696	GET	/cgi-bin/imagemap/countdown70?185,286	110	
